,name,url,image,price_type,price,price_range,vendor,subvendor,rating,review_count
24,"MacBook Neo | 13-Inch Display | A18 Pro, 6-core CPU, 5-core GPU, 16-core Neural Engine Processor | 8GB RAM | 256GB SSD| English And Arabic Keyboard | Blush",https://www.noon.com/egypt-en/macbook-neo-13-inch-display-a18-pro-6-core-cpu-5-core-gpu-16-core-neural-engine-processor-8gb-ram-256gb-ssd-english-and-arabic-keyboard-blush/N70305937V/p/?o=fdcc42fd87dc451e,https://f.nooncdn.com/p/pnsku/N70305937V/45/_/1773292690/3beb2701-a409-478f-a63e-442b46065d5c.jpg?width=800,discrete,44000.0,,Noon,,4.8,
25,"Renewed HP EliteBook 840 G6 | Intel Core i7-8th GEN(U) | 14"" inch | RAM 8G| Hardisk 256G | With Bag English Silver",https://www.noon.com/egypt-en/renewed-hp-elitebook-840-g6-intel-core-i7-8th-gen-u-14-inch-ram-8g-hardisk-256g-with-bag-english-silver/N70192973V/p/?o=e3c21916d9785c6c,https://f.nooncdn.com/p/pnsku/N70192973V/45/_/1759414932/1fbbcef3-ca1e-42e9-bdd2-56e578046680.jpg?width=800,discrete,22199.0,,Noon,,4.1,
26,LAPTOP LENOVO LOQ ESSENTIAL 15IRX11 CPU I7 13650 HX RAM 16G DDR5 4800 HDD 512 SSD M2 NVME VGA NIVIDIA RTX5050 8G DDR7 15.6 FHD 144HZ WIN 11 HOME 2 YEARS WARRANTY 83SC001NED English/Arabic luna grey,https://www.noon.com/egypt-en/laptop-lenovo-loq-essential-15irx11-cpu-i7-13650-hx-ram-16g-ddr5-4800-hdd-512-ssd-m2-nvme-vga-nividia-rtx5050-8g-ddr7-15-6-fhd-144hz-win-11-home-2-years-warranty-83sc001ned-english-arabic-luna-grey/N70269988V/p/?o=b5a20809e4e27e9f,https://f.nooncdn.com/p/pnsku/N70269988V/45/_/1766080574/ac5baaf7-7ce4-4182-8ea5-ed942f6cb001.jpg?width=800,discrete,60999.0,,Noon,,3.8,
27,"Latitude 5300 (Upgraded Version) Laptop With 13.3-Inch Display, Core i5 Processer/16GB RAM/512GB SSD/Intel UHD Graphics Windows 10 Pro English/Arabic Black",https://www.noon.com/egypt-en/latitude-5300-upgraded-version-laptop-with-13-3-inch-display-core-i5-processer-16gb-ram-512gb-ssd-intel-uhd-graphics-windows-10-pro-english-arabic-black/N51073500A/p/?o=c9ad6d92f368bcdf,https://f.nooncdn.com/p/v1633261332/N51073500A_1.jpg?width=800,discrete,17000.0,,Noon,,3.6,
28,MacBook Air MW123 | 13 Inch Display | Apple M4 Chip | 10-Core CPU 8-Core GPU | 16GB RAM | 256GB SSD | macOS | English Keyboard | International Version | Midnight,https://www.noon.com/egypt-en/macbook-air-mw123-13-inch-display-apple-m4-chip-10-core-cpu-8-core-gpu-16gb-ram-256gb-ssd-macos-english-keyboard-international-version-midnight/N70154912V/p/?o=ebda150932b95f1a,https://f.nooncdn.com/p/pnsku/N70154912V/45/_/1764242436/53542bc9-b94c-42ce-835b-ceccbc69fd5d.jpg?width=800,discrete,62000.0,,Noon,,4.6,
29,"Latitude 7490 With 14-InchDisplay, Core i7 Processor/8GB RAM/256GB SSD/Integrated Graphic Card Black",https://www.noon.com/egypt-en/latitude-7490-with-14-inchdisplay-core-i7-processor-8gb-ram-256gb-ssd-integrated-graphic-card-black/N31325969A/p/?o=bace3a797b3107dc,https://f.nooncdn.com/p/v1610365567/N31325969A_1.jpg?width=800,discrete,26300.0,,Noon,,3.6,
30,"(Upgraded Version) Victus 15-fa2013dx Gaming Laptop, 15.6"" FHD 144Hz Display, Intel Core i5-13420H, 8GB RAM, 512GB SSD, GeForce RTX 3050 6GB GPU, Keyboard, Windows 11 Home, English Mica Silver",https://www.noon.com/egypt-en/upgraded-version-victus-15-fa2013dx-gaming-laptop-15-6-fhd-144hz-display-intel-core-i5-13420h-8gb-ram-512gb-ssd-geforce-rtx-3050-6gb-gpu-keyboard-windows-11-home-english-mica-silver/N70190800V/p/?o=fc4a15be1a8b4c5a,https://f.nooncdn.com/p/pnsku/N70190800V/45/_/1751867611/e34a010d-b4bd-41c8-aab6-1f64e40319a6.jpg?width=800,discrete,41000.0,,Noon,,3.1,
31,"Renewed Lattitude 7490 (Upgraded Version) Laptop With 14-Inch Display, Core i7 Processor/16 GB RAM/512GB HDD/Intel UHD Graphic Card Black",https://www.noon.com/egypt-en/renewed-lattitude-7490-upgraded-version-laptop-with-14-inch-display-core-i7-processor-16-gb-ram-512gb-hdd-intel-uhd-graphic-card-black/N25816509A/p/?o=c4ab6d4465d22ccb,https://f.nooncdn.com/p/v1596474467/N25816509A_1.jpg?width=800,discrete,20650.0,,Noon,,3.6,
32,"MacBook Air MW123 With 13 Inch Display, M4 Chip 10-Core CPU 8-Core GPU | 16GB RAM | 256GB SSD | macOS | English/Arabic Midnight",https://www.noon.com/egypt-en/macbook-air-mw123-with-13-inch-display-m4-chip-10-core-cpu-8-core-gpu-16gb-ram-256gb-ssd-macos-english-arabic-midnight/N70154925V/p/?o=aeb7f811e8d67bbe,https://f.nooncdn.com/p/pnsku/N70154925V/45/_/1764242202/b617c2b9-5a4e-4d48-a310-499efb5b0984.jpg?width=800,discrete,63000.0,,Noon,,4.6,
33,"Renewed Latitude 7480 With 14-Inch Display, Core i7 Processor/8GB RAM/256GB SSD/Intel HD Graphics 620 Windows 10 Pro Black",https://www.noon.com/egypt-en/renewed-latitude-7480-with-14-inch-display-core-i7-processor-8gb-ram-256gb-ssd-intel-hd-graphics-620-windows-10-pro-black/N13133931A/p/?o=e4527d9b9b51598a,https://f.nooncdn.com/p/v1516259656/N13133931A_1.jpg?width=800,discrete,15500.0,,Noon,,3.6,
